Timestamp,DifferentialPressure,Pressure,Temperature,Volume,FlowTime
9/15/2019 1:00:00 AM,322.80066,10.165396,18.47106,295.32742,18.116667
9/15/2019 2:00:00 AM,0,10.03162,16.099598,0,0
9/15/2019 3:00:00 AM,0,10.040465,15.02208,0,0
9/15/2019 4:00:00 AM,321.63937,10.135527,16.298107,246.622,14.633333
9/15/2019 5:00:00 AM,269.82678,10.086626,15.5703945,247.47346,16.5
9/15/2019 6:00:00 AM,288.5355,10.130365,15.944545,342.8452,21.883333
9/15/2019 7:00:00 AM,512.68097,10.033782,17.466156,1118.0719,53.55
9/15/2019 8:00:00 AM,892.9455,9.974765,19.134731,1578.4126,58.35
9/15/2019 9:00:00 AM,406.855,9.985412,20.887281,1003.85547,53.366665
9/15/2019 10:00:00 AM,515.173,9.918597,22.497679,1306.0199,60
9/15/2019 11:00:00 AM,547.9687,10.0416565,24.005224,1354.9169,60
9/15/2019 12:00:00 PM,517.7972,9.922584,24.658789,1305.8634,60
9/15/2019 1:00:00 PM,538.4763,9.985494,25.207018,1332.837,60
